SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR,Gross_PnL,Costs
2025-08-06 10:15:00+05:30,2025-08-06 10:20:00+05:30,300,BUY_CE,24650,75.45,2025-08-06 10:35:00+05:30,50.45,SL Hit,50.45,50.45,False,-25.0,-1962.5,-1875.0,87.5
2025-08-06 10:45:00+05:30,2025-08-06 10:50:00+05:30,300,BUY_PE,24650,118.6,2025-08-06 10:55:00+05:30,126.6,Safe SL Hit,126.6,93.6,True,8.0,512.5,600.0,87.5
2025-08-06 11:00:00+05:30,2025-08-06 11:05:00+05:30,300,BUY_PE,24650,119.6,2025-08-06 12:15:00+05:30,94.6,SL Hit,94.6,94.6,False,-25.0,-1962.5,-1875.0,87.5
2025-08-06 12:50:00+05:30,2025-08-06 12:55:00+05:30,300,BUY_PE,24650,97.45,2025-08-06 14:50:00+05:30,113.15,ATR Trail Hit,113.15,75.74,True,15.7,1090.0,1177.5,87.5
2025-08-06 14:55:00+05:30,2025-08-06 15:00:00+05:30,300,BUY_PE,24650,109.0,2025-08-06 15:25:00+05:30,116.45,EOD Exit,88.12,88.12,False,7.45,471.25,558.75,87.5
2025-08-07 10:20:00+05:30,2025-08-07 10:25:00+05:30,300,BUY_PE,24500,42.9,2025-08-07 10:30:00+05:30,79.28,ATR Trail Hit,79.28,21.45,True,36.38,2641.0,2728.5,87.5
2025-08-07 10:40:00+05:30,2025-08-07 10:45:00+05:30,300,BUY_PE,24500,81.35,2025-08-07 11:05:00+05:30,106.85,ATR Trail Hit,106.85,56.35,True,25.5,1825.0,1912.5,87.5
2025-08-07 11:25:00+05:30,2025-08-07 11:30:00+05:30,300,BUY_PE,24500,93.25,2025-08-07 13:10:00+05:30,101.25,Safe SL Hit,101.25,68.25,True,8.0,512.5,600.0,87.5
2025-08-07 13:15:00+05:30,2025-08-07 13:20:00+05:30,300,BUY_PE,24500,106.9,2025-08-07 13:30:00+05:30,150.01,ATR Trail Hit,150.01,81.9,True,43.11,3145.75,3233.25,87.5
2025-08-07 14:10:00+05:30,2025-08-07 14:15:00+05:30,300,BUY_CE,24500,5.15,2025-08-07 14:20:00+05:30,37.59,ATR Trail Hit,37.59,0.53,True,32.44,2345.5,2433.0,87.5
2025-08-07 14:30:00+05:30,2025-08-07 14:35:00+05:30,300,BUY_CE,24500,15.0,2025-08-07 14:45:00+05:30,37.61,ATR Trail Hit,37.61,0.22,True,22.61,1608.25,1695.75,87.5
2025-08-07 14:50:00+05:30,2025-08-07 14:55:00+05:30,300,BUY_CE,24500,46.9,2025-08-07 15:25:00+05:30,96.0,EOD Exit,82.9,21.9,True,49.1,3595.0,3682.5,87.5
2025-08-08 10:55:00+05:30,2025-08-08 11:00:00+05:30,300,BUY_PE,24550,186.1,2025-08-08 12:00:00+05:30,198.7,MACD/EMA Exit,196.1,161.1,True,12.6,857.5,945.0,87.5
2025-08-08 12:55:00+05:30,2025-08-08 13:00:00+05:30,300,BUY_CE,24550,104.65,2025-08-08 13:25:00+05:30,87.42,SL Hit,87.42,87.42,False,-17.23,-1379.75,-1292.25,87.5
2025-08-08 13:35:00+05:30,2025-08-08 13:40:00+05:30,300,BUY_CE,24550,101.6,2025-08-08 14:25:00+05:30,82.44,SL Hit,82.44,82.44,False,-19.16,-1524.5,-1437.0,87.5
2025-08-08 14:30:00+05:30,2025-08-08 14:35:00+05:30,300,BUY_PE,24550,190.95,2025-08-08 15:15:00+05:30,227.76,ATR Trail Hit,227.76,165.95,True,36.81,2673.25,2760.75,87.5
2025-08-11 10:25:00+05:30,2025-08-11 10:30:00+05:30,300,BUY_CE,24450,132.25,2025-08-11 13:00:00+05:30,151.85,ATR Trail Hit,151.85,107.25,True,19.6,1382.5,1470.0,87.5
2025-08-11 13:25:00+05:30,2025-08-11 13:30:00+05:30,300,BUY_CE,24450,148.6,2025-08-11 13:50:00+05:30,158.6,Locked Profit Hit,158.6,127.16,True,10.0,662.5,750.0,87.5
2025-08-11 13:55:00+05:30,2025-08-11 14:00:00+05:30,300,BUY_CE,24450,160.85,2025-08-11 14:05:00+05:30,168.85,Safe SL Hit,168.85,137.16,True,8.0,512.5,600.0,87.5
2025-08-11 14:20:00+05:30,2025-08-11 14:25:00+05:30,300,BUY_CE,24450,167.3,2025-08-11 14:40:00+05:30,184.95,ATR Trail Hit,184.95,147.79,True,17.65,1236.25,1323.75,87.5
2025-08-11 15:05:00+05:30,2025-08-11 15:10:00+05:30,300,BUY_CE,24450,196.5,2025-08-11 15:25:00+05:30,173.32,SL Hit,173.32,173.32,False,-23.18,-1826.0,-1738.5,87.5
2025-08-12 11:05:00+05:30,2025-08-12 11:10:00+05:30,300,BUY_PE,24550,95.8,2025-08-12 12:15:00+05:30,70.8,SL Hit,70.8,70.8,False,-25.0,-1962.5,-1875.0,87.5
2025-08-12 13:25:00+05:30,2025-08-12 13:30:00+05:30,300,BUY_PE,24550,64.75,2025-08-12 14:20:00+05:30,85.69,ATR Trail Hit,85.69,47.02,True,20.94,1483.0,1570.5,87.5
2025-08-12 14:30:00+05:30,2025-08-12 14:35:00+05:30,300,BUY_PE,24550,89.9,2025-08-12 14:50:00+05:30,99.9,Locked Profit Hit,99.9,66.93,True,10.0,662.5,750.0,87.5
2025-08-12 15:00:00+05:30,2025-08-12 15:05:00+05:30,300,BUY_PE,24550,106.9,2025-08-12 15:25:00+05:30,102.55,EOD Exit,81.9,81.9,False,-4.35,-413.75,-326.25,87.5
2025-08-13 11:20:00+05:30,2025-08-13 11:25:00+05:30,300,BUY_CE,24550,106.15,2025-08-13 12:00:00+05:30,83.41,SL Hit,83.41,83.41,False,-22.74,-1793.0,-1705.5,87.5
2025-08-13 12:05:00+05:30,2025-08-13 12:10:00+05:30,300,BUY_PE,24550,52.7,2025-08-13 12:30:00+05:30,39.23,SL Hit,39.23,39.23,False,-13.47,-1097.75,-1010.25,87.5
2025-08-13 12:40:00+05:30,2025-08-13 12:45:00+05:30,300,BUY_CE,24550,134.35,2025-08-13 13:55:00+05:30,144.35,Locked Profit Hit,144.35,110.59,True,10.0,662.5,750.0,87.5
2025-08-13 14:00:00+05:30,2025-08-13 14:05:00+05:30,300,BUY_CE,24550,147.8,2025-08-13 15:00:00+05:30,122.8,SL Hit,122.8,122.8,False,-25.0,-1962.5,-1875.0,87.5
2025-08-14 11:45:00+05:30,2025-08-14 11:50:00+05:30,300,BUY_PE,24700,101.85,2025-08-14 12:05:00+05:30,77.56,SL Hit,77.56,77.56,False,-24.29,-1909.25,-1821.75,87.5
2025-08-14 12:20:00+05:30,2025-08-14 12:25:00+05:30,300,BUY_CE,24700,12.65,2025-08-14 13:00:00+05:30,20.65,Safe SL Hit,20.65,6.48,True,8.0,512.5,600.0,87.5
2025-08-14 14:50:00+05:30,2025-08-14 14:55:00+05:30,300,BUY_CE,24700,3.55,2025-08-14 15:25:00+05:30,0.05,EOD Exit,-0.64,-0.64,False,-3.5,-350.0,-262.5,87.5
2025-08-18 10:20:00+05:30,2025-08-18 10:25:00+05:30,300,BUY_CE,24950,168.4,2025-08-18 11:00:00+05:30,143.4,SL Hit,143.4,143.4,False,-25.0,-1962.5,-1875.0,87.5
2025-08-18 11:15:00+05:30,2025-08-18 11:20:00+05:30,300,BUY_CE,24950,142.95,2025-08-18 12:05:00+05:30,120.84,SL Hit,120.84,120.84,False,-22.11,-1745.75,-1658.25,87.5
2025-08-18 12:10:00+05:30,2025-08-18 12:15:00+05:30,300,BUY_PE,24950,149.95,2025-08-18 12:20:00+05:30,128.66,SL Hit,128.66,128.66,False,-21.29,-1684.25,-1596.75,87.5
2025-08-18 12:25:00+05:30,2025-08-18 12:30:00+05:30,300,BUY_PE,24950,129.75,2025-08-18 12:40:00+05:30,137.75,Safe SL Hit,137.75,106.91,True,8.0,512.5,600.0,87.5
2025-08-18 13:30:00+05:30,2025-08-18 13:35:00+05:30,300,BUY_PE,24950,111.0,2025-08-18 14:00:00+05:30,119.0,Safe SL Hit,119.0,91.59,True,8.0,512.5,600.0,87.5
2025-08-18 14:30:00+05:30,2025-08-18 14:35:00+05:30,300,BUY_PE,24950,112.9,2025-08-18 15:10:00+05:30,120.9,Safe SL Hit,120.9,99.06,True,8.0,512.5,600.0,87.5
2025-08-19 11:30:00+05:30,2025-08-19 11:35:00+05:30,300,BUY_CE,24900,114.8,2025-08-19 11:40:00+05:30,122.8,Safe SL Hit,122.8,98.22,True,8.0,512.5,600.0,87.5
2025-08-19 11:45:00+05:30,2025-08-19 11:50:00+05:30,300,BUY_CE,24900,127.1,2025-08-19 12:20:00+05:30,165.0,ATR Trail Hit,165.0,111.1,True,37.9,2755.0,2842.5,87.5
2025-08-19 12:25:00+05:30,2025-08-19 12:30:00+05:30,300,BUY_CE,24900,157.05,2025-08-19 12:35:00+05:30,165.05,Safe SL Hit,165.05,134.5,True,8.0,512.5,600.0,87.5
2025-08-19 12:50:00+05:30,2025-08-19 12:55:00+05:30,300,BUY_CE,24900,154.65,2025-08-19 13:50:00+05:30,130.52,SL Hit,130.52,130.52,False,-24.13,-1897.25,-1809.75,87.5
2025-08-19 14:25:00+05:30,2025-08-19 14:30:00+05:30,300,BUY_CE,24900,136.65,2025-08-19 14:40:00+05:30,146.65,Locked Profit Hit,146.65,112.26,True,10.0,662.5,750.0,87.5
2025-08-19 14:55:00+05:30,2025-08-19 15:00:00+05:30,300,BUY_CE,24900,134.8,2025-08-19 15:25:00+05:30,143.85,EOD Exit,142.8,110.36,True,9.05,591.25,678.75,87.5
2025-08-20 10:15:00+05:30,2025-08-20 10:20:00+05:30,300,BUY_CE,24950,96.7,2025-08-20 10:35:00+05:30,104.7,Safe SL Hit,104.7,71.7,True,8.0,512.5,600.0,87.5
2025-08-20 10:40:00+05:30,2025-08-20 10:45:00+05:30,300,BUY_CE,24950,106.25,2025-08-20 11:15:00+05:30,116.25,Locked Profit Hit,116.25,81.96,True,10.0,662.5,750.0,87.5
2025-08-20 12:00:00+05:30,2025-08-20 12:05:00+05:30,300,BUY_CE,24950,120.9,2025-08-20 12:10:00+05:30,128.9,Safe SL Hit,128.9,98.85,True,8.0,512.5,600.0,87.5
2025-08-20 12:45:00+05:30,2025-08-20 12:50:00+05:30,300,BUY_CE,24950,132.05,2025-08-20 13:25:00+05:30,113.41,SL Hit,113.41,113.41,False,-18.64,-1485.5,-1398.0,87.5
2025-08-20 14:05:00+05:30,2025-08-20 14:10:00+05:30,300,BUY_CE,24950,137.95,2025-08-20 15:25:00+05:30,117.95,EOD Exit,115.94,115.94,False,-20.0,-1587.5,-1500.0,87.5
2025-08-21 10:20:00+05:30,2025-08-21 10:25:00+05:30,300,BUY_CE,25050,87.85,2025-08-21 10:35:00+05:30,97.85,Locked Profit Hit,97.85,62.85,True,10.0,662.5,750.0,87.5
2025-08-21 10:50:00+05:30,2025-08-21 10:55:00+05:30,300,BUY_CE,25050,89.7,2025-08-21 12:15:00+05:30,64.7,SL Hit,64.7,64.7,False,-25.0,-1962.5,-1875.0,87.5
2025-08-21 12:30:00+05:30,2025-08-21 12:35:00+05:30,300,BUY_CE,25050,66.35,2025-08-21 12:40:00+05:30,76.2,MACD/EMA Exit,74.35,44.64,True,9.85,651.25,738.75,87.5
2025-08-21 13:30:00+05:30,2025-08-21 13:35:00+05:30,300,BUY_PE,25050,7.75,2025-08-21 13:55:00+05:30,3.34,SL Hit,3.34,3.34,False,-4.41,-418.25,-330.75,87.5
2025-08-21 14:00:00+05:30,2025-08-21 14:05:00+05:30,300,BUY_CE,25050,69.7,2025-08-21 14:10:00+05:30,77.7,Safe SL Hit,77.7,46.09,True,8.0,512.5,600.0,87.5
2025-08-21 14:15:00+05:30,2025-08-21 14:20:00+05:30,300,BUY_CE,25050,91.7,2025-08-21 14:35:00+05:30,66.7,SL Hit,66.7,66.7,False,-25.0,-1962.5,-1875.0,87.5
2025-08-21 14:50:00+05:30,2025-08-21 14:55:00+05:30,300,BUY_PE,25050,1.5,2025-08-21 15:25:00+05:30,0.05,EOD Exit,-0.7,-0.7,False,-1.45,-196.25,-108.75,87.5
2025-08-22 10:15:00+05:30,2025-08-22 10:20:00+05:30,300,BUY_PE,25000,144.3,2025-08-22 10:40:00+05:30,152.3,Safe SL Hit,152.3,119.3,True,8.0,512.5,600.0,87.5
2025-08-22 10:45:00+05:30,2025-08-22 10:50:00+05:30,300,BUY_PE,25000,151.65,2025-08-22 11:00:00+05:30,159.65,Safe SL Hit,159.65,127.96,True,8.0,512.5,600.0,87.5
2025-08-22 11:15:00+05:30,2025-08-22 11:20:00+05:30,300,BUY_PE,25000,148.6,2025-08-22 14:25:00+05:30,158.6,Locked Profit Hit,158.6,125.61,True,10.0,662.5,750.0,87.5
2025-08-22 14:30:00+05:30,2025-08-22 14:35:00+05:30,300,BUY_PE,25000,171.8,2025-08-22 15:25:00+05:30,177.3,EOD Exit,152.21,152.21,False,5.5,325.0,412.5,87.5
2025-08-25 10:15:00+05:30,2025-08-25 10:20:00+05:30,300,BUY_PE,24900,71.0,2025-08-25 11:50:00+05:30,51.08,SL Hit,51.08,51.08,False,-19.92,-1581.5,-1494.0,87.5
2025-08-25 12:35:00+05:30,2025-08-25 12:40:00+05:30,300,BUY_CE,24900,150.5,2025-08-25 13:15:00+05:30,158.5,Safe SL Hit,158.5,133.46,True,8.0,512.5,600.0,87.5
2025-08-25 13:35:00+05:30,2025-08-25 13:40:00+05:30,300,BUY_CE,24900,152.7,2025-08-25 13:45:00+05:30,161.05,MACD/EMA Exit,160.7,138.4,True,8.35,538.75,626.25,87.5
2025-08-25 13:50:00+05:30,2025-08-25 13:55:00+05:30,300,BUY_CE,24900,164.45,2025-08-25 14:15:00+05:30,149.21,SL Hit,149.21,149.21,False,-15.24,-1230.5,-1143.0,87.5
2025-08-25 14:55:00+05:30,2025-08-25 15:00:00+05:30,300,BUY_CE,24900,145.3,2025-08-25 15:25:00+05:30,134.9,EOD Exit,125.67,125.67,False,-10.4,-867.5,-780.0,87.5
2025-08-26 10:15:00+05:30,2025-08-26 10:20:00+05:30,300,BUY_PE,24850,95.35,2025-08-26 10:30:00+05:30,108.6,MACD/EMA Exit,105.35,70.35,True,13.25,906.25,993.75,87.5
2025-08-26 10:50:00+05:30,2025-08-26 10:55:00+05:30,300,BUY_PE,24850,117.3,2025-08-26 11:00:00+05:30,93.52,SL Hit,93.52,93.52,False,-23.78,-1871.0,-1783.5,87.5
2025-08-26 11:40:00+05:30,2025-08-26 11:45:00+05:30,300,BUY_PE,24850,90.05,2025-08-26 12:30:00+05:30,103.7,MACD/EMA Exit,100.05,70.04,True,13.65,936.25,1023.75,87.5
2025-08-26 12:45:00+05:30,2025-08-26 12:50:00+05:30,300,BUY_PE,24850,105.95,2025-08-26 13:05:00+05:30,90.44,SL Hit,90.44,90.44,False,-15.51,-1250.75,-1163.25,87.5
2025-08-26 13:25:00+05:30,2025-08-26 13:30:00+05:30,300,BUY_CE,24850,45.1,2025-08-26 14:15:00+05:30,37.46,SL Hit,37.46,37.46,False,-7.64,-660.5,-573.0,87.5
2025-08-26 14:20:00+05:30,2025-08-26 14:25:00+05:30,300,BUY_PE,24850,113.35,2025-08-26 15:00:00+05:30,150.55,ATR Trail Hit,150.55,96.54,True,37.2,2702.5,2790.0,87.5
2025-08-26 15:05:00+05:30,2025-08-26 15:10:00+05:30,300,BUY_PE,24850,143.05,2025-08-26 15:20:00+05:30,153.05,Locked Profit Hit,153.05,118.05,True,10.0,662.5,750.0,87.5
2025-08-28 10:15:00+05:30,2025-08-28 10:20:00+05:30,300,BUY_PE,24600,61.2,2025-08-28 10:30:00+05:30,36.2,SL Hit,36.2,36.2,False,-25.0,-1962.5,-1875.0,87.5
2025-08-28 10:40:00+05:30,2025-08-28 10:45:00+05:30,300,BUY_PE,24600,34.65,2025-08-28 12:25:00+05:30,44.65,Locked Profit Hit,44.65,9.65,True,10.0,662.5,750.0,87.5
2025-08-28 12:50:00+05:30,2025-08-28 12:55:00+05:30,300,BUY_PE,24600,37.8,2025-08-28 13:10:00+05:30,67.58,ATR Trail Hit,67.58,16.76,True,29.78,2146.0,2233.5,87.5
2025-08-28 13:15:00+05:30,2025-08-28 13:20:00+05:30,300,BUY_PE,24600,54.9,2025-08-28 13:35:00+05:30,64.9,Locked Profit Hit,64.9,29.9,True,10.0,662.5,750.0,87.5
2025-08-28 13:40:00+05:30,2025-08-28 13:45:00+05:30,300,BUY_PE,24600,58.7,2025-08-28 14:05:00+05:30,68.7,Locked Profit Hit,68.7,33.7,True,10.0,662.5,750.0,87.5
2025-08-28 14:45:00+05:30,2025-08-28 14:50:00+05:30,300,BUY_PE,24600,90.5,2025-08-28 15:20:00+05:30,103.66,ATR Trail Hit,103.66,65.5,True,13.16,899.5,987.0,87.5
2025-08-29 10:40:00+05:30,2025-08-29 10:45:00+05:30,300,BUY_CE,24500,145.65,2025-08-29 12:55:00+05:30,120.65,SL Hit,120.65,120.65,False,-25.0,-1962.5,-1875.0,87.5
2025-08-29 13:10:00+05:30,2025-08-29 13:15:00+05:30,300,BUY_PE,24500,79.1,2025-08-29 14:20:00+05:30,64.19,SL Hit,64.19,64.19,False,-14.91,-1205.75,-1118.25,87.5
2025-08-29 14:25:00+05:30,2025-08-29 14:30:00+05:30,300,BUY_PE,24500,84.15,2025-08-29 14:45:00+05:30,92.15,Safe SL Hit,92.15,64.03,True,8.0,512.5,600.0,87.5
2025-08-29 15:00:00+05:30,2025-08-29 15:05:00+05:30,300,BUY_PE,24500,95.05,2025-08-29 15:20:00+05:30,111.02,ATR Trail Hit,111.02,70.05,True,15.97,1110.25,1197.75,87.5
2025-09-01 10:25:00+05:30,2025-09-01 10:30:00+05:30,300,BUY_CE,24500,97.0,2025-09-01 13:55:00+05:30,134.45,MACD/EMA Exit,129.8,72.61,True,37.45,2721.25,2808.75,87.5
2025-09-01 14:00:00+05:30,2025-09-01 14:05:00+05:30,300,BUY_CE,24500,140.7,2025-09-01 14:10:00+05:30,148.7,Safe SL Hit,148.7,123.46,True,8.0,512.5,600.0,87.5
2025-09-01 14:30:00+05:30,2025-09-01 14:35:00+05:30,300,BUY_CE,24500,148.8,2025-09-01 14:55:00+05:30,158.5,MACD/EMA Exit,156.8,130.59,True,9.7,640.0,727.5,87.5
2025-09-01 15:10:00+05:30,2025-09-01 15:15:00+05:30,300,BUY_CE,24500,155.4,2025-09-01 15:25:00+05:30,153.75,EOD Exit,136.01,136.01,False,-1.65,-211.25,-123.75,87.5
2025-09-02 10:20:00+05:30,2025-09-02 10:25:00+05:30,300,BUY_CE,24650,96.1,2025-09-02 10:30:00+05:30,106.1,Locked Profit Hit,106.1,71.1,True,10.0,662.5,750.0,87.5
2025-09-02 10:40:00+05:30,2025-09-02 10:45:00+05:30,300,BUY_CE,24650,110.5,2025-09-02 12:35:00+05:30,118.5,Safe SL Hit,118.5,85.5,True,8.0,512.5,600.0,87.5
2025-09-02 13:00:00+05:30,2025-09-02 13:05:00+05:30,300,BUY_CE,24650,107.0,2025-09-02 13:15:00+05:30,85.94,SL Hit,85.94,85.94,False,-21.06,-1667.0,-1579.5,87.5
2025-09-02 13:20:00+05:30,2025-09-02 13:25:00+05:30,300,BUY_PE,24650,11.35,2025-09-02 13:30:00+05:30,7.19,SL Hit,7.19,7.19,False,-4.16,-399.5,-312.0,87.5
2025-09-02 13:40:00+05:30,2025-09-02 13:45:00+05:30,300,BUY_PE,24650,20.05,2025-09-02 13:55:00+05:30,70.75,ATR Trail Hit,70.75,12.16,True,50.7,3715.0,3802.5,87.5
2025-09-02 14:00:00+05:30,2025-09-02 14:05:00+05:30,300,BUY_PE,24650,96.65,2025-09-02 14:25:00+05:30,123.02,ATR Trail Hit,123.02,71.65,True,26.37,1890.25,1977.75,87.5
2025-09-02 14:50:00+05:30,2025-09-02 14:55:00+05:30,300,BUY_PE,24650,94.3,2025-09-02 15:05:00+05:30,69.3,SL Hit,69.3,69.3,False,-25.0,-1962.5,-1875.0,87.5
2025-09-03 10:45:00+05:30,2025-09-03 10:50:00+05:30,300,BUY_PE,24600,123.45,2025-09-03 11:55:00+05:30,104.44,SL Hit,104.44,104.44,False,-19.01,-1513.25,-1425.75,87.5
2025-09-03 12:00:00+05:30,2025-09-03 12:05:00+05:30,300,BUY_CE,24600,132.65,2025-09-03 12:25:00+05:30,158.3,ATR Trail Hit,158.3,116.26,True,25.65,1836.25,1923.75,87.5
2025-09-03 12:30:00+05:30,2025-09-03 12:35:00+05:30,300,BUY_CE,24600,160.35,2025-09-03 12:45:00+05:30,142.65,SL Hit,142.65,142.65,False,-17.7,-1415.0,-1327.5,87.5
2025-09-03 12:55:00+05:30,2025-09-03 13:00:00+05:30,300,BUY_PE,24600,102.4,2025-09-03 13:40:00+05:30,88.05,SL Hit,88.05,88.05,False,-14.35,-1163.75,-1076.25,87.5
2025-09-03 13:45:00+05:30,2025-09-03 13:50:00+05:30,300,BUY_CE,24600,150.25,2025-09-03 14:00:00+05:30,158.25,Safe SL Hit,158.25,130.11,True,8.0,512.5,600.0,87.5
2025-09-03 14:05:00+05:30,2025-09-03 14:10:00+05:30,300,BUY_CE,24600,162.15,2025-09-03 14:30:00+05:30,170.15,Safe SL Hit,170.15,141.99,True,8.0,512.5,600.0,87.5
2025-09-03 14:35:00+05:30,2025-09-03 14:40:00+05:30,300,BUY_CE,24600,165.0,2025-09-03 15:10:00+05:30,205.03,ATR Trail Hit,205.03,145.06,True,40.03,2914.75,3002.25,87.5
2025-09-04 10:20:00+05:30,2025-09-04 10:25:00+05:30,300,BUY_CE,24850,127.4,2025-09-04 10:40:00+05:30,102.4,SL Hit,102.4,102.4,False,-25.0,-1962.5,-1875.0,87.5
2025-09-04 10:50:00+05:30,2025-09-04 10:55:00+05:30,300,BUY_CE,24850,110.15,2025-09-04 12:20:00+05:30,85.17,SL Hit,85.17,85.17,False,-24.98,-1961.0,-1873.5,87.5
2025-09-04 12:25:00+05:30,2025-09-04 12:30:00+05:30,300,BUY_PE,24850,135.45,2025-09-04 12:40:00+05:30,111.3,SL Hit,111.3,111.3,False,-24.15,-1898.75,-1811.25,87.5
2025-09-04 13:35:00+05:30,2025-09-04 13:40:00+05:30,300,BUY_PE,24850,106.95,2025-09-04 14:00:00+05:30,122.5,ATR Trail Hit,122.5,84.66,True,15.55,1078.75,1166.25,87.5
2025-09-04 14:05:00+05:30,2025-09-04 14:10:00+05:30,300,BUY_PE,24850,125.45,2025-09-04 14:15:00+05:30,135.45,Locked Profit Hit,135.45,102.14,True,10.0,662.5,750.0,87.5
2025-09-04 14:20:00+05:30,2025-09-04 14:25:00+05:30,300,BUY_PE,24850,160.0,2025-09-04 15:25:00+05:30,150.8,EOD Exit,135.0,135.0,False,-9.2,-777.5,-690.0,87.5
2025-09-05 10:15:00+05:30,2025-09-05 10:20:00+05:30,300,BUY_PE,24850,220.5,2025-09-05 10:25:00+05:30,195.5,SL Hit,195.5,195.5,False,-25.0,-1962.5,-1875.0,87.5
2025-09-05 10:35:00+05:30,2025-09-05 10:40:00+05:30,300,BUY_PE,24850,172.8,2025-09-05 11:00:00+05:30,182.8,Locked Profit Hit,182.8,147.8,True,10.0,662.5,750.0,87.5
2025-09-05 11:05:00+05:30,2025-09-05 11:10:00+05:30,300,BUY_PE,24850,186.7,2025-09-05 11:45:00+05:30,197.6,MACD/EMA Exit,194.7,161.7,True,10.9,730.0,817.5,87.5
2025-09-05 12:00:00+05:30,2025-09-05 12:05:00+05:30,300,BUY_PE,24850,203.4,2025-09-05 12:20:00+05:30,211.4,Safe SL Hit,211.4,178.4,True,8.0,512.5,600.0,87.5
2025-09-05 12:35:00+05:30,2025-09-05 12:40:00+05:30,300,BUY_PE,24850,216.9,2025-09-05 12:45:00+05:30,224.9,Safe SL Hit,224.9,191.9,True,8.0,512.5,600.0,87.5
2025-09-05 13:10:00+05:30,2025-09-05 13:15:00+05:30,300,BUY_CE,24850,32.85,2025-09-05 13:45:00+05:30,61.5,ATR Trail Hit,61.5,25.96,True,28.65,2061.25,2148.75,87.5
2025-09-05 13:55:00+05:30,2025-09-05 14:00:00+05:30,300,BUY_CE,24850,63.95,2025-09-05 14:35:00+05:30,47.64,SL Hit,47.64,47.64,False,-16.31,-1310.75,-1223.25,87.5
2025-09-05 14:45:00+05:30,2025-09-05 14:50:00+05:30,300,BUY_CE,24850,44.0,2025-09-05 14:55:00+05:30,52.0,Safe SL Hit,52.0,23.13,True,8.0,512.5,600.0,87.5
2025-09-05 15:05:00+05:30,2025-09-05 15:10:00+05:30,300,BUY_CE,24850,53.0,2025-09-05 15:25:00+05:30,47.3,EOD Exit,35.96,35.96,False,-5.7,-515.0,-427.5,87.5
2025-09-08 10:30:00+05:30,2025-09-08 10:35:00+05:30,300,BUY_PE,24800,65.25,2025-09-08 11:25:00+05:30,43.11,SL Hit,43.11,43.11,False,-22.14,-1748.0,-1660.5,87.5
2025-09-08 11:30:00+05:30,2025-09-08 11:35:00+05:30,300,BUY_CE,24800,90.1,2025-09-08 12:40:00+05:30,112.44,ATR Trail Hit,112.44,69.08,True,22.34,1588.0,1675.5,87.5
2025-09-08 12:45:00+05:30,2025-09-08 12:50:00+05:30,300,BUY_CE,24800,107.45,2025-09-08 13:15:00+05:30,115.45,Safe SL Hit,115.45,85.51,True,8.0,512.5,600.0,87.5
2025-09-08 13:20:00+05:30,2025-09-08 13:25:00+05:30,300,BUY_CE,24800,100.05,2025-09-08 13:30:00+05:30,108.05,Safe SL Hit,108.05,76.79,True,8.0,512.5,600.0,87.5
2025-09-08 13:40:00+05:30,2025-09-08 13:45:00+05:30,300,BUY_CE,24800,100.65,2025-09-08 14:35:00+05:30,110.65,Locked Profit Hit,110.65,77.31,True,10.0,662.5,750.0,87.5
2025-09-08 14:40:00+05:30,2025-09-08 14:45:00+05:30,300,BUY_CE,24800,108.2,2025-09-08 14:50:00+05:30,83.2,SL Hit,83.2,83.2,False,-25.0,-1962.5,-1875.0,87.5
2025-09-08 14:55:00+05:30,2025-09-08 15:00:00+05:30,300,BUY_PE,24800,44.7,2025-09-08 15:10:00+05:30,54.7,Locked Profit Hit,54.7,25.49,True,10.0,662.5,750.0,87.5
2025-09-09 10:15:00+05:30,2025-09-09 10:20:00+05:30,300,BUY_PE,24900,91.8,2025-09-09 11:20:00+05:30,66.8,SL Hit,66.8,66.8,False,-25.0,-1962.5,-1875.0,87.5
2025-09-09 11:25:00+05:30,2025-09-09 11:30:00+05:30,300,BUY_CE,24900,18.5,2025-09-09 14:20:00+05:30,10.7,SL Hit,10.7,10.7,False,-7.8,-672.5,-585.0,87.5
2025-09-09 14:25:00+05:30,2025-09-09 14:30:00+05:30,300,BUY_CE,24900,11.05,2025-09-09 15:25:00+05:30,0.05,EOD Exit,-3.29,-3.29,False,-11.0,-912.5,-825.0,87.5
2025-09-10 10:15:00+05:30,2025-09-10 10:20:00+05:30,300,BUY_CE,24950,173.25,2025-09-10 10:30:00+05:30,187.92,ATR Trail Hit,187.92,149.59,True,14.67,1012.75,1100.25,87.5
2025-09-10 10:50:00+05:30,2025-09-10 10:55:00+05:30,300,BUY_CE,24950,177.8,2025-09-10 11:45:00+05:30,158.49,SL Hit,158.49,158.49,False,-19.31,-1535.75,-1448.25,87.5
2025-09-10 12:10:00+05:30,2025-09-10 12:15:00+05:30,300,BUY_CE,24950,163.8,2025-09-10 13:10:00+05:30,147.1,SL Hit,147.1,147.1,False,-16.7,-1340.0,-1252.5,87.5
2025-09-10 13:15:00+05:30,2025-09-10 13:20:00+05:30,300,BUY_PE,24950,92.8,2025-09-10 14:05:00+05:30,83.75,SL Hit,83.75,83.75,False,-9.05,-766.25,-678.75,87.5
